,이동,자재,운반,비계,사용,철근,주위,설치,단독,손가락,단순,과실,자의,반경,반복,동작,낙하,부주의,배관,배근,근로자,미흡,부주의,행동,결빙,질병,불안전,방법,위험,불량,부주의,돌풍,기술,자재,임목,중량,렌탈,철골,난간,발판,부주의,자의,불안전,개인,행동,부족,판단,자세,평재,인지,자재,이동,균형,운반,년월,트러스,설치,혼합,소속,압송,이동,보행,뒷걸음,잔돌,바닥상태,헛딛음,물체,지정,통행,주위,미흡,통제,주변,동부,원인,착용,하부,구간,확보,보호,철골,안전,설치,자재,추락,이동,데크,바닥,체결,철근
잔돌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6697637912586427,0.5418464300524428,0.0,0.5418464300524428,0.5418464300524428,0.5135814443786966,0.49742510397574013,0.4767734494921335,0.3875747369371471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6921093925101257,0.0,0.13909204832380928,0.0,0.0
바닥상태,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6697637912586427,0.5418464300524428,0.5418464300524428,0.0,0.5418464300524428,0.5135814443786966,0.49742510397574013,0.4767734494921335,0.3875747369371471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6921093925101257,0.0,0.13909204832380928,0.0,0.0
헛딛음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6697637912586427,0.5418464300524428,0.5418464300524428,0.5418464300524428,0.0,0.5135814443786966,0.49742510397574013,0.4767734494921335,0.3875747369371471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6921093925101257,0.0,0.13909204832380928,0.0,0.0
물체,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6413584513431376,0.5135814443786966,0.5135814443786966,0.5135814443786966,0.5135814443786966,0.0,0.47031149741465567,0.4496552909924162,0.36176979955388533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6655240138773617,0.0,0.1281747206840251,0.0,0.0
지정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6252114627393052,0.49742510397574013,0.49742510397574013,0.49742510397574013,0.49742510397574013,0.47031149741465567,0.0,0.43349849778133986,0.3456794449266071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6496629013231379,0.0,0.1206194428410193,0.0,0.0
통행,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048985470258356,0.4767734494921335,0.4767734494921335,0.4767734494921335,0.4767734494921335,0.4496552909924162,0.43349849778133986,0.0,0.32560481867918223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6297032353302543,0.0,0.11121346254685123,0.0,0.0
주위,0.0,0.0,0.0,0.04678699408367864,0.045775062633837134,0.0,0.0,0.0,0.038805376650517684,0.03815794590713588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04727723315274293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5144782629833241,0.3875747369371471,0.3875747369371471,0.3875747369371471,0.3875747369371471,0.36176979955388533,0.3456794449266071,0.32560481867918223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04015519260623514,0.051829402617599364,0.0,0.6003540969179693,0.0,0.03256876838819282,0.0,0.04049446986554886
미흡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17132629062770088,0.0,0.0,0.0,0.063938248290791,0.063938248290791,0.0,0.10707778651061342,0.11570367849790007,0.09709368707989241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08198827472631748,0.0,0.06350380217378342,0.0,0.06802622143653345,0.0,0.041174686706250054,0.0,0.0,0.03881084691438912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3512180082095813,0.32287099166809424,0.3287331168790193,0.3278960130928428,0.31980879168791543,0.30870341420489555,0.2932927925929666,0.3076676194540374,0.3019669349016877,0.0,0.04762460358180524,0.0,0.0,0.0,0.0,0.0,0.0,0.036990314363922756,0.0
통제,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053830134623936675,0.0632826443602281,0.043660059549863156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3512180082095813,0.0,0.20282087076156513,0.2107772493875789,0.20905849686913028,0.20173998977669874,0.19068345863877434,0.16978492927737437,0.18851858020665863,0.18354121229513515,0.0,0.058816121563438274,0.0,0.0,0.0,0.0,0.0,0.0,0.046314345773562804,0.0
주변,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045291850536790176,0.049198865658998094,0.05293699465132221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06294028223188838,0.04032687369714433,0.0,0.051575230978474315,0.0,0.0,0.049142237591725285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32287099166809424,0.20282087076156513,0.0,0.1809972301501121,0.1803805107158809,0.17389185796316908,0.16553510381574837,0.1561904607729711,0.1601070182685075,0.15574950953185684,0.0,0.049899376359192886,0.040273382210233216,0.0,0.0,0.0,0.0,0.0,0.03922940292266996,0.0
동부,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036477237069601445,0.04815347719429234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287331168790193,0.2107772493875789,0.1809972301501121,0.0,0.18573288271173474,0.1822000558857219,0.16951063914867154,0.14882883225479765,0.16646317796804694,0.16490149510462845,0.0,0.046793754256619066,0.0,0.0,0.0,0.0,0.0,0.0,0.03620310393287662,0.0
원인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048893847210232565,0.056604358084414066,0.039042466356055384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03993806580853844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3278960130928428,0.20905849686913028,0.1803805107158809,0.18573288271173474,0.0,0.17776774358468578,0.16743422561928917,0.1499162613170914,0.16554910642390203,0.159479483194314,0.0,0.05284133490382363,0.0,0.0,0.0,0.0,0.0,0.0,0.04182984035965184,0.0
착용,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03790022601207677,0.0446186577098871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31980879168791543,0.20173998977669874,0.17389185796316908,0.1822000558857219,0.17776774358468578,0.0,0.16455632924079105,0.14334613108250097,0.15727188934154063,0.15608731670669224,0.0,0.05107828103994877,0.0,0.0,0.0,0.0,0.0,0.0,0.040886383011993224,0.0
하부,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04000029171965618,0.03968019773897961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03614746264769564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30870341420489555,0.19068345863877434,0.16553510381574837,0.16951063914867154,0.16743422561928917,0.16455632924079105,0.0,0.13600345122607918,0.14559376282114023,0.1444361591641045,0.0,0.05238787195704374,0.0,0.0,0.0,0.0,0.0,0.0,0.04195004840249559,0.0
구간,0.0,0.0,0.0,0.0,0.03658817413783085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03533421018305886,0.037758133301928024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04319462280499512,0.09293432277664383,0.05482668193508075,0.05127216317666344,0.06769533041674854,0.04637095860434743,0.04156650287852365,0.06266748487187655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2932927925929666,0.16978492927737437,0.1561904607729711,0.14882883225479765,0.1499162613170914,0.14334613108250097,0.13600345122607918,0.0,0.13077916827562805,0.12618409550124343,0.0,0.040187018242613504,0.0,0.0,0.0282518562857966,0.0,0.0,0.0,0.03210854065123474,0.0
확보,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038651925891927535,0.04827363267676061,0.03306258548924927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076676194540374,0.18851858020665863,0.1601070182685075,0.16646317796804694,0.16554910642390203,0.15727188934154063,0.14559376282114023,0.13077916827562805,0.0,0.1399068971809332,0.0,0.04190532213560786,0.0,0.0,0.0,0.0,0.0,0.0,0.0322873762595513,0.0
보호,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02966147056398075,0.038526241567790484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019669349016877,0.18354121229513515,0.15574950953185684,0.16490149510462845,0.159479483194314,0.15608731670669224,0.1444361591641045,0.12618409550124343,0.1399068971809332,0.0,0.0,0.04071450015563918,0.0,0.0,0.0,0.0,0.0,0.0,0.031694141462416885,0.0
철골,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23080272643973804,0.22130659833204422,0.0,0.1989265006970416,0.1853512387765174,0.18603068172984266,0.0,0.17271607047577237,0.16118430693248648,0.7654574300547513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043550617894016465,0.04314238576662882,0.19729313352032177,0.04027896267515815,0.03829041748883421,0.037496081103104234,0.03647912840045589,0.03634984053584488,0.09841948092847116
안전,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024879382005299065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011728187053106704,0.01372081985032413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030589948278939325,0.024995001918198118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04762460358180524,0.058816121563438274,0.049899376359192886,0.046793754256619066,0.05284133490382363,0.05107828103994877,0.05238787195704374,0.040187018242613504,0.04190532213560786,0.04071450015563918,0.043550617894016465,0.0,0.04059843329644178,0.038729674840273814,0.05912555583426919,0.035746465018647165,0.05846607678764162,0.033935175930268846,0.06708330038838195,0.033744244411887864
설치,0.0,0.0,0.0,0.08946467304795425,0.04549491392825776,0.0,0.0,0.0,0.03852522794493831,0.03787779720155651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029933127882785907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25022434592177245,0.23526447334858133,0.1695674940805797,0.15921528650195144,0.0,0.13209739560613287,0.13209739560613287,0.13209739560613287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04015519260623514,0.0,0.0,0.040273382210233216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04314238576662882,0.04059843329644178,0.0,0.29224505545861185,0.06699963690153378,0.23910314857378637,0.03454389650552955,0.0335269438028812,0.050502982189882896,0.0735503334444697
자재,0.0,0.0,0.0,0.10184019925128757,0.057169123939621994,0.0,0.0,0.0,0.05019943795630254,0.049552007212920746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308152332018623,0.0,0.151044577054986,0.14572453885065195,0.0,0.13289377940312647,0.19803096330516184,0.1672778586428999,0.0,0.15825238045031523,0.15050209691266106,0.731401475689466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32891301128039385,0.3275091939849586,0.24885841490724941,0.23984280510448303,0.0,0.2146039737910582,0.2146039737910582,0.2146039737910582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051829402617599364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19729313352032177,0.038729674840273814,0.29224505545861185,0.0,0.06358154930599755,0.32281886459193904,0.032675138049361584,0.03165818534671323,0.031528897482102226,0.11088030041425498
추락,0.0,0.0,0.0,0.03833411338423301,0.03617180102649838,0.0,0.0,0.0,0.020082850728691967,0.028851478325259732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008830701924081492,0.012074451692274906,0.0,0.0,0.0,0.0,0.0,0.020716034574793384,0.0,0.019790737103010384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02145902781800263,0.0,0.023317675067286377,0.03624931327496236,0.02909108189261547,0.03242137657925858,0.0,0.031182764958032565,0.0,0.0,0.0,0.025207948992060882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282518562857966,0.0,0.0,0.04027896267515815,0.05912555583426919,0.06699963690153378,0.06358154930599755,0.0,0.03247480979978885,0.05806754880260681,0.03066352071141053,0.04880638758725224,0.030472589193029545
이동,0.0,0.0,0.0,0.06112151104989322,0.06010957960005171,0.0,0.0,0.0,0.053139893616732256,0.052492462873350465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20776235408185334,0.26914059197274315,0.16473453786777315,0.15870733166721113,0.0,0.1456811421459951,0.1456811421459951,0.1456811421459951,0.0,0.8177384395714931,0.6921093925101257,0.6921093925101257,0.6921093925101257,0.6921093925101257,0.6655240138773617,0.6496629013231379,0.6297032353302543,0.6003540969179691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03829041748883421,0.035746465018647165,0.23910314857378634,0.32281886459193904,0.03247480979978885,0.0,0.029691928227734934,0.07324935431595032,0.028545687660475577,0.08331303083846905
데크,0.0,0.0,0.0,0.02143914982394985,0.028130661175466386,0.0,0.0,0.0,0.02047780877170274,0.030446419384494994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011145515275263454,0.01247588973028184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037496081103104234,0.05846607678764162,0.03454389650552955,0.032675138049361584,0.05806754880260681,0.029691928227734934,0.0,0.02788063913935662,0.048432622443490496,0.04546547044899512
바닥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1994033463099531,0.13909204832380928,0.13909204832380928,0.13909204832380928,0.13909204832380928,0.1281747206840251,0.1206194428410193,0.11121346254685123,0.03256876838819282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03647912840045589,0.033935175930268846,0.0335269438028812,0.03165818534671323,0.03066352071141053,0.07324935431595032,0.02788063913935662,0.0,0.02673439857209726,0.02667275491832729
체결,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021020940081988192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00941207952136488,0.009182716272061813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022429945713236706,0.017960153039469295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036990314363922756,0.046314345773562804,0.03922940292266996,0.03620310393287662,0.04182984035965184,0.040886383011993224,0.04195004840249559,0.03210854065123474,0.0322873762595513,0.031694141462416885,0.03634984053584488,0.06708330038838195,0.050502982189882896,0.031528897482102226,0.04880638758725224,0.028545687660475577,0.048432622443490496,0.02673439857209726,0.0,0.026543467053716276
철근,0.0,0.0,0.0,0.046846122637413,0.045834191187571496,0.0,0.0,0.0,0.05928208435925443,0.059630571568621595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011917896889276934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08029789441593413,0.07621254185341922,0.0,0.06663492043160482,0.06109936236801955,0.0660351354628967,0.0,0.06076911374172709,0.04864184568799294,0.03643079470792645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04733636170647729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049446986554886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09841948092847116,0.033744244411887864,0.0735503334444697,0.11088030041425499,0.030472589193029545,0.08331303083846905,0.04546547044899512,0.02667275491832729,0.026543467053716276,0.0
